,subject_id,trial_index,colour,is_monolingual,num,is_dark,rt,language
35088,61058c2ba92529ec164257fe,349,blues,no,14,1,1201.6,Russian
35188,61058c2ba92529ec164257fe,350,browns,no,18,1,1071.3,Russian
35288,61058c2ba92529ec164257fe,351,reds,no,16,1,1287.7,Russian
35388,61058c2ba92529ec164257fe,352,yellows,no,17,1,1327,Russian
35488,61058c2ba92529ec164257fe,353,yellows,no,17,1,1504.1,Russian
35588,61058c2ba92529ec164257fe,354,blues,no,11,1,1921.5,Russian
35688,61058c2ba92529ec164257fe,355,reds,no,8,0,1575.7,Russian
35788,61058c2ba92529ec164257fe,356,browns,no,18,1,1162.7,Russian
35888,61058c2ba92529ec164257fe,357,browns,no,13,0,4439.2,Russian
36088,61058c2ba92529ec164257fe,359,reds,no,6,0,1343.3,Russian
36188,61058c2ba92529ec164257fe,360,reds,no,11,1,1843.2,Russian
36288,61058c2ba92529ec164257fe,361,reds,no,3,0,1007.2,Russian
36388,61058c2ba92529ec164257fe,362,yellows,no,10,0,2867.8,Russian
36488,61058c2ba92529ec164257fe,363,reds,no,17,1,1804.3,Russian
36588,61058c2ba92529ec164257fe,364,yellows,no,19,1,1459.7,Russian
36688,61058c2ba92529ec164257fe,365,yellows,no,4,0,1267.4,Russian
36788,61058c2ba92529ec164257fe,366,yellows,no,4,0,1213.6,Russian
36888,61058c2ba92529ec164257fe,367,yellows,no,1,0,1706.6,Russian
36988,61058c2ba92529ec164257fe,368,reds,no,7,0,2303.5,Russian
37088,61058c2ba92529ec164257fe,369,yellows,no,1,0,890,Russian
37188,61058c2ba92529ec164257fe,370,browns,no,6,0,1301.8,Russian
37288,61058c2ba92529ec164257fe,371,yellows,no,6,0,2866.3,Russian
37388,61058c2ba92529ec164257fe,372,reds,no,18,1,1216.5,Russian
37488,61058c2ba92529ec164257fe,373,yellows,no,13,1,1420.3,Russian
37588,61058c2ba92529ec164257fe,374,yellows,no,11,1,1380.8,Russian
37688,61058c2ba92529ec164257fe,375,yellows,no,20,1,1132.5,Russian
37788,61058c2ba92529ec164257fe,376,browns,no,19,1,1855.6,Russian
37888,61058c2ba92529ec164257fe,377,browns,no,9,0,1935.7,Russian
37988,61058c2ba92529ec164257fe,378,blues,no,6,0,1286.2,Russian
38088,61058c2ba92529ec164257fe,379,blues,no,7,1,3483,Russian
38188,61058c2ba92529ec164257fe,380,reds,no,9,0,2039.6,Russian
38288,61058c2ba92529ec164257fe,381,blues,no,1,0,1331.4,Russian
38388,61058c2ba92529ec164257fe,382,reds,no,17,1,1170.4,Russian
38488,61058c2ba92529ec164257fe,383,blues,no,18,1,1427.8,Russian
38588,61058c2ba92529ec164257fe,384,yellows,no,16,1,1348.7,Russian
38688,61058c2ba92529ec164257fe,385,yellows,no,2,0,2228.9,Russian
38788,61058c2ba92529ec164257fe,386,yellows,no,13,1,1915.8,Russian
38888,61058c2ba92529ec164257fe,387,blues,no,17,1,1443.6,Russian
38988,61058c2ba92529ec164257fe,388,browns,no,13,1,1800.9,Russian
39088,61058c2ba92529ec164257fe,389,blues,no,15,1,2090.7,Russian
39188,61058c2ba92529ec164257fe,390,yellows,no,15,1,1179.3,Russian
39288,61058c2ba92529ec164257fe,391,yellows,no,18,1,1169.7,Russian
39388,61058c2ba92529ec164257fe,392,reds,no,18,1,1510.9,Russian
39488,61058c2ba92529ec164257fe,393,blues,no,12,1,2492,Russian
39588,61058c2ba92529ec164257fe,394,blues,no,4,0,1683.2,Russian
39688,61058c2ba92529ec164257fe,395,reds,no,2,0,1105.6,Russian
39788,61058c2ba92529ec164257fe,396,blues,no,13,1,2920.3,Russian
39888,61058c2ba92529ec164257fe,397,reds,no,13,1,2020.2,Russian
39988,61058c2ba92529ec164257fe,398,reds,no,18,1,728.4,Russian
40088,61058c2ba92529ec164257fe,399,browns,no,12,1,1998.2,Russian
40188,61058c2ba92529ec164257fe,400,browns,no,17,1,1343.1,Russian
40288,61058c2ba92529ec164257fe,401,browns,no,10,1,4688.1,Russian
40388,61058c2ba92529ec164257fe,402,blues,no,18,1,1913.9,Russian
40488,61058c2ba92529ec164257fe,403,yellows,no,2,0,1293.7,Russian
40588,61058c2ba92529ec164257fe,404,reds,no,4,0,862.6,Russian
40688,61058c2ba92529ec164257fe,405,reds,no,12,1,1214.5,Russian
40788,61058c2ba92529ec164257fe,406,reds,no,15,1,1576,Russian
40888,61058c2ba92529ec164257fe,407,reds,no,9,1,4791.9,Russian
40988,61058c2ba92529ec164257fe,408,blues,no,5,0,989.3,Russian
41188,61058c2ba92529ec164257fe,410,reds,no,3,0,1929.9,Russian
41288,61058c2ba92529ec164257fe,411,blues,no,14,0,1345.4,Russian
41388,61058c2ba92529ec164257fe,412,reds,no,14,1,1608.7,Russian
41488,61058c2ba92529ec164257fe,413,blues,no,10,1,2656.3,Russian
41588,61058c2ba92529ec164257fe,414,yellows,no,18,1,1200.7,Russian
41688,61058c2ba92529ec164257fe,415,reds,no,12,1,1518,Russian
41788,61058c2ba92529ec164257fe,416,yellows,no,2,0,1140.4,Russian
41888,61058c2ba92529ec164257fe,417,blues,no,6,0,1273,Russian
41988,61058c2ba92529ec164257fe,418,reds,no,14,1,1021.7,Russian
42088,61058c2ba92529ec164257fe,419,browns,no,12,1,2272.7,Russian
42188,61058c2ba92529ec164257fe,420,reds,no,20,1,1163.3,Russian
42288,61058c2ba92529ec164257fe,421,browns,no,16,1,1458.8,Russian
42388,61058c2ba92529ec164257fe,422,browns,no,16,1,608.8,Russian
42488,61058c2ba92529ec164257fe,423,blues,no,12,1,1138.1,Russian
42588,61058c2ba92529ec164257fe,424,reds,no,15,1,972.8,Russian
42688,61058c2ba92529ec164257fe,425,blues,no,12,1,763.5,Russian
42788,61058c2ba92529ec164257fe,426,browns,no,5,0,1905.3,Russian
42888,61058c2ba92529ec164257fe,427,reds,no,15,1,994.1,Russian
42988,61058c2ba92529ec164257fe,428,reds,no,10,0,1234.1,Russian
43088,61058c2ba92529ec164257fe,429,reds,no,7,0,909.5,Russian
43188,61058c2ba92529ec164257fe,430,yellows,no,14,1,1472,Russian
43288,61058c2ba92529ec164257fe,431,blues,no,9,1,2387.7,Russian
43388,61058c2ba92529ec164257fe,432,yellows,no,2,0,1732.9,Russian
43488,61058c2ba92529ec164257fe,433,yellows,no,15,1,1433.4,Russian
43588,61058c2ba92529ec164257fe,434,blues,no,17,1,1300.5,Russian
43688,61058c2ba92529ec164257fe,435,reds,no,8,0,1548.9,Russian
43788,61058c2ba92529ec164257fe,436,reds,no,19,1,1174.3,Russian
43888,61058c2ba92529ec164257fe,437,browns,no,13,1,2277.6,Russian
43988,61058c2ba92529ec164257fe,438,browns,no,9,1,2092.3,Russian
44088,61058c2ba92529ec164257fe,439,yellows,no,12,1,1794.9,Russian
44188,61058c2ba92529ec164257fe,440,blues,no,3,0,1191.1,Russian
44288,61058c2ba92529ec164257fe,441,yellows,no,16,1,1467.3,Russian
44388,61058c2ba92529ec164257fe,442,blues,no,15,1,1222.1,Russian
44488,61058c2ba92529ec164257fe,443,browns,no,14,1,2173.8,Russian
44588,61058c2ba92529ec164257fe,444,reds,no,9,0,3107.8,Russian
44688,61058c2ba92529ec164257fe,445,blues,no,7,0,773.2,Russian
44788,61058c2ba92529ec164257fe,446,blues,no,3,0,646.1,Russian
44888,61058c2ba92529ec164257fe,447,browns,no,16,1,1607.9,Russian
44988,61058c2ba92529ec164257fe,448,browns,no,17,1,1007.8,Russian
45088,61058c2ba92529ec164257fe,449,blues,no,2,0,1251,Russian
45188,61058c2ba92529ec164257fe,450,reds,no,11,1,2118,Russian
45288,61058c2ba92529ec164257fe,451,reds,no,1,0,947.8,Russian
45388,61058c2ba92529ec164257fe,452,browns,no,15,1,1336.5,Russian
45488,61058c2ba92529ec164257fe,453,reds,no,4,0,1604.5,Russian
45588,61058c2ba92529ec164257fe,454,blues,no,16,1,1457.7,Russian
45688,61058c2ba92529ec164257fe,455,blues,no,2,0,964.9,Russian
45788,61058c2ba92529ec164257fe,456,reds,no,13,1,1287.9,Russian
45888,61058c2ba92529ec164257fe,457,browns,no,18,1,1412.6,Russian
45988,61058c2ba92529ec164257fe,458,browns,no,5,0,2605.4,Russian
46088,61058c2ba92529ec164257fe,459,yellows,no,19,1,870.5,Russian
46288,61058c2ba92529ec164257fe,461,yellows,no,10,1,1826.8,Russian
46388,61058c2ba92529ec164257fe,462,yellows,no,13,1,620.9,Russian
46488,61058c2ba92529ec164257fe,463,reds,no,5,0,898.7,Russian
46588,61058c2ba92529ec164257fe,464,yellows,no,5,0,981.8,Russian
46688,61058c2ba92529ec164257fe,465,reds,no,13,1,1654.4,Russian
46788,61058c2ba92529ec164257fe,466,blues,no,11,1,1774.5,Russian
46888,61058c2ba92529ec164257fe,467,blues,no,16,1,1192.1,Russian
46988,61058c2ba92529ec164257fe,468,browns,no,2,0,1352.9,Russian
47088,61058c2ba92529ec164257fe,469,reds,no,3,0,921.6,Russian
47188,61058c2ba92529ec164257fe,470,blues,no,20,1,1708.3,Russian
47288,61058c2ba92529ec164257fe,471,blues,no,2,0,1794.8,Russian
47388,61058c2ba92529ec164257fe,472,browns,no,20,1,1093.6,Russian
47488,61058c2ba92529ec164257fe,473,browns,no,5,0,2949.3,Russian
47588,61058c2ba92529ec164257fe,474,blues,no,9,1,1975.7,Russian
47688,61058c2ba92529ec164257fe,475,yellows,no,20,1,1321.5,Russian
47788,61058c2ba92529ec164257fe,476,yellows,no,13,0,3011.2,Russian
47888,61058c2ba92529ec164257fe,477,blues,no,6,0,1311.1,Russian
47988,61058c2ba92529ec164257fe,478,browns,no,19,1,1565.7,Russian
48088,61058c2ba92529ec164257fe,479,reds,no,16,1,1303.3,Russian
48188,61058c2ba92529ec164257fe,480,browns,no,20,1,1873.1,Russian
48288,61058c2ba92529ec164257fe,481,reds,no,7,0,4042.7,Russian
48388,61058c2ba92529ec164257fe,482,yellows,no,7,0,1570.2,Russian
48488,61058c2ba92529ec164257fe,483,browns,no,11,0,3888.6,Russian
48588,61058c2ba92529ec164257fe,484,reds,no,11,1,2357.2,Russian
48688,61058c2ba92529ec164257fe,485,browns,no,14,0,4359.5,Russian
48788,61058c2ba92529ec164257fe,486,yellows,no,6,0,1670.5,Russian
48888,61058c2ba92529ec164257fe,487,blues,no,3,0,819.6,Russian
48988,61058c2ba92529ec164257fe,488,blues,no,16,1,932.2,Russian
49088,61058c2ba92529ec164257fe,489,browns,no,2,0,1326.4,Russian
49188,61058c2ba92529ec164257fe,490,yellows,no,8,0,1282.5,Russian
49288,61058c2ba92529ec164257fe,491,blues,no,6,0,1814.1,Russian
49388,61058c2ba92529ec164257fe,492,browns,no,4,0,1327.9,Russian
49488,61058c2ba92529ec164257fe,493,reds,no,12,1,1461,Russian
49588,61058c2ba92529ec164257fe,494,blues,no,14,1,1638,Russian
49688,61058c2ba92529ec164257fe,495,yellows,no,11,1,1038.6,Russian
49788,61058c2ba92529ec164257fe,496,blues,no,4,0,1366.6,Russian
49888,61058c2ba92529ec164257fe,497,browns,no,19,1,1350.2,Russian
49988,61058c2ba92529ec164257fe,498,yellows,no,9,1,984.6,Russian
50088,61058c2ba92529ec164257fe,499,yellows,no,17,1,1574.3,Russian
50188,61058c2ba92529ec164257fe,500,reds,no,17,1,1524.8,Russian
50288,61058c2ba92529ec164257fe,501,reds,no,9,0,1361.7,Russian
50388,61058c2ba92529ec164257fe,502,browns,no,7,0,1113.4,Russian
50488,61058c2ba92529ec164257fe,503,reds,no,3,0,1279.9,Russian
50588,61058c2ba92529ec164257fe,504,blues,no,20,1,1694.7,Russian
50688,61058c2ba92529ec164257fe,505,reds,no,4,0,1346.7,Russian
50788,61058c2ba92529ec164257fe,506,browns,no,1,0,2646.8,Russian
50888,61058c2ba92529ec164257fe,507,blues,no,13,1,1640.3,Russian
50988,61058c2ba92529ec164257fe,508,browns,no,3,0,1323.3,Russian
51088,61058c2ba92529ec164257fe,509,blues,no,2,0,1062.7,Russian
51188,61058c2ba92529ec164257fe,510,reds,no,14,1,3337,Russian
51388,61058c2ba92529ec164257fe,512,yellows,no,8,0,2378,Russian
51488,61058c2ba92529ec164257fe,513,reds,no,20,1,977.5,Russian
51588,61058c2ba92529ec164257fe,514,browns,no,19,1,1141.8,Russian
51688,61058c2ba92529ec164257fe,515,browns,no,8,0,1291.2,Russian
51788,61058c2ba92529ec164257fe,516,blues,no,4,0,1425.2,Russian
51888,61058c2ba92529ec164257fe,517,blues,no,11,1,1457,Russian
51988,61058c2ba92529ec164257fe,518,reds,no,5,0,1612.8,Russian
52088,61058c2ba92529ec164257fe,519,yellows,no,20,1,1952.8,Russian
52188,61058c2ba92529ec164257fe,520,browns,no,1,0,1110.7,Russian
52288,61058c2ba92529ec164257fe,521,yellows,no,5,0,1065.1,Russian
52388,61058c2ba92529ec164257fe,522,yellows,no,3,0,1587.2,Russian
52488,61058c2ba92529ec164257fe,523,reds,no,16,1,1660.7,Russian
52588,61058c2ba92529ec164257fe,524,blues,no,8,0,1108.9,Russian
52688,61058c2ba92529ec164257fe,525,blues,no,11,1,1343.1,Russian
52788,61058c2ba92529ec164257fe,526,blues,no,10,1,1033.2,Russian
52888,61058c2ba92529ec164257fe,527,browns,no,12,1,1276.2,Russian
52988,61058c2ba92529ec164257fe,528,browns,no,7,0,1359.9,Russian
53088,61058c2ba92529ec164257fe,529,reds,no,5,0,1264.2,Russian
53188,61058c2ba92529ec164257fe,530,reds,no,14,1,860.8,Russian
53288,61058c2ba92529ec164257fe,531,blues,no,3,0,1164.5,Russian
53388,61058c2ba92529ec164257fe,532,blues,no,17,1,2042,Russian
53488,61058c2ba92529ec164257fe,533,browns,no,1,0,1871.4,Russian
53588,61058c2ba92529ec164257fe,534,reds,no,17,1,1567.9,Russian
53688,61058c2ba92529ec164257fe,535,reds,no,20,1,665.2,Russian
53788,61058c2ba92529ec164257fe,536,blues,no,16,1,1799.4,Russian
53888,61058c2ba92529ec164257fe,537,reds,no,2,0,1073.9,Russian
53988,61058c2ba92529ec164257fe,538,yellows,no,15,1,1591.6,Russian
54088,61058c2ba92529ec164257fe,539,blues,no,4,0,1293.7,Russian
54188,61058c2ba92529ec164257fe,540,reds,no,1,0,1327.1,Russian
54288,61058c2ba92529ec164257fe,541,reds,no,5,0,988.1,Russian
54388,61058c2ba92529ec164257fe,542,reds,no,1,0,1621.7,Russian
54488,61058c2ba92529ec164257fe,543,reds,no,12,1,1080.5,Russian
54588,61058c2ba92529ec164257fe,544,yellows,no,3,0,1448.8,Russian
54688,61058c2ba92529ec164257fe,545,reds,no,8,0,1827.1,Russian
54788,61058c2ba92529ec164257fe,546,reds,no,10,1,1331.5,Russian
54888,61058c2ba92529ec164257fe,547,browns,no,14,1,1161.2,Russian
54988,61058c2ba92529ec164257fe,548,yellows,no,10,0,2351.9,Russian
55088,61058c2ba92529ec164257fe,549,yellows,no,9,0,966.3,Russian
55188,61058c2ba92529ec164257fe,550,browns,no,11,1,1735.3,Russian
55288,61058c2ba92529ec164257fe,551,browns,no,15,1,1356.1,Russian
55388,61058c2ba92529ec164257fe,552,browns,no,3,0,1264.8,Russian
55488,61058c2ba92529ec164257fe,553,yellows,no,18,1,1058.5,Russian
55588,61058c2ba92529ec164257fe,554,blues,no,5,0,1199.3,Russian
55688,61058c2ba92529ec164257fe,555,browns,no,8,0,1324.9,Russian
55788,61058c2ba92529ec164257fe,556,blues,no,8,1,1637.8,Russian
55888,61058c2ba92529ec164257fe,557,yellows,no,1,0,800.2,Russian
55988,61058c2ba92529ec164257fe,558,browns,no,8,0,2114.5,Russian
56088,61058c2ba92529ec164257fe,559,yellows,no,9,0,1435.5,Russian
56188,61058c2ba92529ec164257fe,560,reds,no,11,0,1334.1,Russian
56288,61058c2ba92529ec164257fe,561,browns,no,2,0,1010.6,Russian
56488,61058c2ba92529ec164257fe,563,browns,no,13,1,3604.9,Russian
56588,61058c2ba92529ec164257fe,564,reds,no,4,0,871.1,Russian
56688,61058c2ba92529ec164257fe,565,browns,no,3,0,2590.5,Russian
56788,61058c2ba92529ec164257fe,566,yellows,no,5,0,1147.5,Russian
56888,61058c2ba92529ec164257fe,567,blues,no,15,1,739.2,Russian
56988,61058c2ba92529ec164257fe,568,browns,no,20,1,1769.3,Russian
57088,61058c2ba92529ec164257fe,569,reds,no,13,1,1056.4,Russian
57188,61058c2ba92529ec164257fe,570,reds,no,8,0,836.5,Russian
57288,61058c2ba92529ec164257fe,571,browns,no,17,1,1158.1,Russian
57388,61058c2ba92529ec164257fe,572,browns,no,9,0,2309.4,Russian
57488,61058c2ba92529ec164257fe,573,yellows,no,10,0,1641.8,Russian
57588,61058c2ba92529ec164257fe,574,yellows,no,4,0,751.9,Russian
57688,61058c2ba92529ec164257fe,575,yellows,no,7,0,899.9,Russian
57788,61058c2ba92529ec164257fe,576,reds,no,7,0,1833.6,Russian
57888,61058c2ba92529ec164257fe,577,browns,no,6,0,1379.3,Russian
57988,61058c2ba92529ec164257fe,578,browns,no,17,1,2001,Russian
58088,61058c2ba92529ec164257fe,579,blues,no,19,1,1012.9,Russian
58188,61058c2ba92529ec164257fe,580,yellows,no,18,1,1224.7,Russian
58288,61058c2ba92529ec164257fe,581,yellows,no,7,0,1362,Russian
58388,61058c2ba92529ec164257fe,582,browns,no,14,1,1705.6,Russian
58488,61058c2ba92529ec164257fe,583,reds,no,19,1,1034.1,Russian
58588,61058c2ba92529ec164257fe,584,browns,no,18,1,1583.1,Russian
58688,61058c2ba92529ec164257fe,585,reds,no,10,0,2051.3,Russian
58788,61058c2ba92529ec164257fe,586,browns,no,4,0,973.1,Russian
58888,61058c2ba92529ec164257fe,587,reds,no,20,1,977.7,Russian
58988,61058c2ba92529ec164257fe,588,yellows,no,19,1,775.1,Russian
59088,61058c2ba92529ec164257fe,589,blues,no,19,1,837.2,Russian
59188,61058c2ba92529ec164257fe,590,browns,no,11,0,1941.1,Russian
59288,61058c2ba92529ec164257fe,591,blues,no,7,0,1784.2,Russian
59388,61058c2ba92529ec164257fe,592,yellows,no,14,1,894.6,Russian
59488,61058c2ba92529ec164257fe,593,blues,no,19,1,869.7,Russian
59588,61058c2ba92529ec164257fe,594,yellows,no,15,1,1336.7,Russian
59688,61058c2ba92529ec164257fe,595,yellows,no,16,1,1645.3,Russian
59788,61058c2ba92529ec164257fe,596,blues,no,9,0,1338.9,Russian
59888,61058c2ba92529ec164257fe,597,blues,no,20,1,1155.8,Russian
59988,61058c2ba92529ec164257fe,598,yellows,no,5,0,1027.7,Russian
60088,61058c2ba92529ec164257fe,599,reds,no,19,1,2652,Russian
60188,61058c2ba92529ec164257fe,600,yellows,no,16,1,1654.3,Russian
60288,61058c2ba92529ec164257fe,601,reds,no,6,0,958.2,Russian
60388,61058c2ba92529ec164257fe,602,blues,no,8,0,860.9,Russian
60488,61058c2ba92529ec164257fe,603,browns,no,4,0,884.2,Russian
60588,61058c2ba92529ec164257fe,604,browns,no,8,0,2736.6,Russian
60688,61058c2ba92529ec164257fe,605,yellows,no,19,1,935.2,Russian
60788,61058c2ba92529ec164257fe,606,yellows,no,8,0,1212,Russian
60888,61058c2ba92529ec164257fe,607,browns,no,2,0,1580.3,Russian
60988,61058c2ba92529ec164257fe,608,blues,no,10,0,1858.9,Russian
61088,61058c2ba92529ec164257fe,609,browns,no,12,1,2525.4,Russian
61188,61058c2ba92529ec164257fe,610,browns,no,15,1,1787.6,Russian
61288,61058c2ba92529ec164257fe,611,browns,no,10,0,1375.4,Russian
61388,61058c2ba92529ec164257fe,612,browns,no,1,0,1178.1,Russian
61588,61058c2ba92529ec164257fe,614,yellows,no,6,0,1366.7,Russian
61688,61058c2ba92529ec164257fe,615,blues,no,17,1,1612.8,Russian
61788,61058c2ba92529ec164257fe,616,blues,no,7,0,772.5,Russian
61888,61058c2ba92529ec164257fe,617,blues,no,15,1,1875,Russian
61988,61058c2ba92529ec164257fe,618,yellows,no,6,0,1014.6,Russian
62088,61058c2ba92529ec164257fe,619,browns,no,5,0,1195.8,Russian
62188,61058c2ba92529ec164257fe,620,reds,no,18,1,1020.9,Russian
62288,61058c2ba92529ec164257fe,621,yellows,no,12,1,1421.8,Russian
62388,61058c2ba92529ec164257fe,622,browns,no,3,0,1255.1,Russian
62488,61058c2ba92529ec164257fe,623,yellows,no,11,1,1155.1,Russian
62587,61058c2ba92529ec164257fe,624,blues,no,1,0,1076.5,Russian
62687,61058c2ba92529ec164257fe,625,reds,no,6,0,1154.3,Russian
62787,61058c2ba92529ec164257fe,626,yellows,no,14,1,1554.8,Russian
62887,61058c2ba92529ec164257fe,627,yellows,no,3,0,2145.1,Russian
62985,61058c2ba92529ec164257fe,628,reds,no,19,1,1114.4,Russian
63085,61058c2ba92529ec164257fe,629,browns,no,10,1,1893.7,Russian
63184,61058c2ba92529ec164257fe,630,yellows,no,14,1,934,Russian
63284,61058c2ba92529ec164257fe,631,yellows,no,11,1,1260.4,Russian
63384,61058c2ba92529ec164257fe,632,browns,no,9,0,1351,Russian
63484,61058c2ba92529ec164257fe,633,yellows,no,12,1,998.2,Russian
63584,61058c2ba92529ec164257fe,634,blues,no,1,0,789.6,Russian
31089,61070764aa95fd53ab16bc34,309,browns,yes,6,0,4015,Russian
31189,61070764aa95fd53ab16bc34,310,yellows,yes,1,0,1766,Russian
31289,61070764aa95fd53ab16bc34,311,browns,yes,14,0,3156,Russian
31389,61070764aa95fd53ab16bc34,312,blues,yes,8,0,2056,Russian
31489,61070764aa95fd53ab16bc34,313,reds,yes,3,0,1187,Russian
31589,61070764aa95fd53ab16bc34,314,reds,yes,16,1,1505,Russian
31689,61070764aa95fd53ab16bc34,315,blues,yes,1,0,1376,Russian
31789,61070764aa95fd53ab16bc34,316,reds,yes,2,0,988,Russian
31889,61070764aa95fd53ab16bc34,317,reds,yes,11,0,1973,Russian
31989,61070764aa95fd53ab16bc34,318,reds,yes,19,1,1112,Russian
32089,61070764aa95fd53ab16bc34,319,browns,yes,10,0,2134,Russian
32189,61070764aa95fd53ab16bc34,320,yellows,yes,14,1,1930,Russian
32289,61070764aa95fd53ab16bc34,321,browns,yes,3,0,2262,Russian
32389,61070764aa95fd53ab16bc34,322,yellows,yes,18,1,2214,Russian
32489,61070764aa95fd53ab16bc34,323,reds,yes,12,0,1393,Russian
32589,61070764aa95fd53ab16bc34,324,blues,yes,19,1,1141,Russian
32689,61070764aa95fd53ab16bc34,325,yellows,yes,13,1,3498,Russian
32789,61070764aa95fd53ab16bc34,326,yellows,yes,8,0,1761,Russian
32889,61070764aa95fd53ab16bc34,327,yellows,yes,16,1,1413,Russian
32989,61070764aa95fd53ab16bc34,328,yellows,yes,17,1,1440,Russian
33089,61070764aa95fd53ab16bc34,329,reds,yes,1,0,1349,Russian
33189,61070764aa95fd53ab16bc34,330,blues,yes,2,0,1094,Russian
33289,61070764aa95fd53ab16bc34,331,blues,yes,9,0,2338,Russian
33389,61070764aa95fd53ab16bc34,332,blues,yes,16,1,1168,Russian
33489,61070764aa95fd53ab16bc34,333,browns,yes,17,1,5376,Russian
33589,61070764aa95fd53ab16bc34,334,browns,yes,20,1,1692,Russian
33689,61070764aa95fd53ab16bc34,335,yellows,yes,17,1,3017,Russian
33789,61070764aa95fd53ab16bc34,336,yellows,yes,1,0,1325,Russian
33889,61070764aa95fd53ab16bc34,337,reds,yes,7,0,1190,Russian
33989,61070764aa95fd53ab16bc34,338,yellows,yes,19,1,1116,Russian
34089,61070764aa95fd53ab16bc34,339,browns,yes,15,0,4340,Russian
34189,61070764aa95fd53ab16bc34,340,blues,yes,5,0,2772,Russian
34289,61070764aa95fd53ab16bc34,341,reds,yes,18,1,2585,Russian
34389,61070764aa95fd53ab16bc34,342,blues,yes,2,0,1065,Russian
34489,61070764aa95fd53ab16bc34,343,browns,yes,15,0,4410,Russian
34589,61070764aa95fd53ab16bc34,344,blues,yes,16,1,1189,Russian
34689,61070764aa95fd53ab16bc34,345,yellows,yes,10,0,3262,Russian
34789,61070764aa95fd53ab16bc34,346,blues,yes,13,1,5133,Russian
34889,61070764aa95fd53ab16bc34,347,reds,yes,9,0,1457,Russian
34989,61070764aa95fd53ab16bc34,348,yellows,yes,9,0,1510,Russian
35089,61070764aa95fd53ab16bc34,349,reds,yes,20,1,1261,Russian
35189,61070764aa95fd53ab16bc34,350,yellows,yes,12,0,4142,Russian
35289,61070764aa95fd53ab16bc34,351,reds,yes,14,1,1153,Russian
35389,61070764aa95fd53ab16bc34,352,blues,yes,20,1,1244,Russian
35489,61070764aa95fd53ab16bc34,353,browns,yes,14,0,2203,Russian
35589,61070764aa95fd53ab16bc34,354,blues,yes,16,1,1691,Russian
35689,61070764aa95fd53ab16bc34,355,yellows,yes,4,0,1115,Russian
35789,61070764aa95fd53ab16bc34,356,browns,yes,1,0,2621,Russian
35889,61070764aa95fd53ab16bc34,357,reds,yes,17,1,1624,Russian
36089,61070764aa95fd53ab16bc34,359,yellows,yes,13,1,4794,Russian
36189,61070764aa95fd53ab16bc34,360,browns,yes,6,0,1282,Russian
36289,61070764aa95fd53ab16bc34,361,browns,yes,16,0,1908,Russian
36389,61070764aa95fd53ab16bc34,362,reds,yes,6,0,2143,Russian
36489,61070764aa95fd53ab16bc34,363,yellows,yes,16,1,1105,Russian
36589,61070764aa95fd53ab16bc34,364,reds,yes,6,0,1022,Russian
36689,61070764aa95fd53ab16bc34,365,yellows,yes,9,0,1618,Russian
36789,61070764aa95fd53ab16bc34,366,browns,yes,6,0,1097,Russian
36889,61070764aa95fd53ab16bc34,367,blues,yes,15,1,1554,Russian
36989,61070764aa95fd53ab16bc34,368,browns,yes,14,0,2212,Russian
37089,61070764aa95fd53ab16bc34,369,browns,yes,5,0,1678,Russian
37189,61070764aa95fd53ab16bc34,370,blues,yes,4,0,1309,Russian
37289,61070764aa95fd53ab16bc34,371,yellows,yes,12,1,1317,Russian
37389,61070764aa95fd53ab16bc34,372,yellows,yes,3,0,1027,Russian
37489,61070764aa95fd53ab16bc34,373,blues,yes,15,1,1329,Russian
37589,61070764aa95fd53ab16bc34,374,blues,yes,4,0,1346,Russian
37689,61070764aa95fd53ab16bc34,375,reds,yes,15,1,1286,Russian
37789,61070764aa95fd53ab16bc34,376,yellows,yes,11,0,4182,Russian
37889,61070764aa95fd53ab16bc34,377,blues,yes,12,0,1980,Russian
37989,61070764aa95fd53ab16bc34,378,browns,yes,11,0,1394,Russian
38089,61070764aa95fd53ab16bc34,379,blues,yes,8,0,1979,Russian
38189,61070764aa95fd53ab16bc34,380,yellows,yes,14,1,1063,Russian
38289,61070764aa95fd53ab16bc34,381,blues,yes,4,0,1327,Russian
38389,61070764aa95fd53ab16bc34,382,blues,yes,12,1,1648,Russian
